FIPS,Geo_FIPS
% Scandinavian,PCT_ACS09_5yr_B04001065
% Scotch-Irish,PCT_ACS09_5yr_B04001066
% Scottish,PCT_ACS09_5yr_B04001067
% Serbian,PCT_ACS09_5yr_B04001068
% Slavic,PCT_ACS09_5yr_B04001069
% Slovak,PCT_ACS09_5yr_B04001070
% Slovene,PCT_ACS09_5yr_B04001071
% Soviet Union,PCT_ACS09_5yr_B04001072
% Sub-Saharan African,PCT_ACS09_5yr_B04001073
% Sub-Saharan African: Cape Verdean,PCT_ACS09_5yr_B04001074
% Sub-Saharan African: Ethiopian,PCT_ACS09_5yr_B04001075
% Sub-Saharan African: Ghanian,PCT_ACS09_5yr_B04001076
% Sub-Saharan African: Kenyan,PCT_ACS09_5yr_B04001077
% Sub-Saharan African: Liberian,PCT_ACS09_5yr_B04001078
% Sub-Saharan African: Nigerian,PCT_ACS09_5yr_B04001079
% Sub-Saharan African: Senegalese,PCT_ACS09_5yr_B04001080
% Sub-Saharan African: Sierra Leonean,PCT_ACS09_5yr_B04001081
% Sub-Saharan African: Somalian,PCT_ACS09_5yr_B04001082
% Sub-Saharan African: South African,PCT_ACS09_5yr_B04001083
% Sub-Saharan African: Sudanese,PCT_ACS09_5yr_B04001084
% Sub-Saharan African: Ugandan,PCT_ACS09_5yr_B04001085
% Sub-Saharan African: Zimbabwean,PCT_ACS09_5yr_B04001086
% Sub-Saharan African: African,PCT_ACS09_5yr_B04001087
% Sub-Saharan African: Other Sub-Saharan African,PCT_ACS09_5yr_B04001088
% Swedish,PCT_ACS09_5yr_B04001089
% Swiss,PCT_ACS09_5yr_B04001090
% Turkish,PCT_ACS09_5yr_B04001091
% Ukrainian,PCT_ACS09_5yr_B04001092
% Welsh,PCT_ACS09_5yr_B04001093
% West Indian (Except Hispanic Groups),PCT_ACS09_5yr_B04001094
% West Indian (Except Hispanic Groups): Bahamian,PCT_ACS09_5yr_B04001095
% West Indian (Except Hispanic Groups): Barbadian,PCT_ACS09_5yr_B04001096
% West Indian (Except Hispanic Groups): Belizean,PCT_ACS09_5yr_B04001097
% West Indian (Except Hispanic Groups): Bermudan,PCT_ACS09_5yr_B04001098
% West Indian (Except Hispanic Groups): British West Indian,PCT_ACS09_5yr_B04001099
% West Indian (Except Hispanic Groups): Dutch West Indian,PCT_ACS09_5yr_B04001100
% West Indian (Except Hispanic Groups): Haitian,PCT_ACS09_5yr_B04001101
% West Indian (Except Hispanic Groups): Jamaican,PCT_ACS09_5yr_B04001102
% West Indian (Except Hispanic Groups): Trinidadian and Tobagonian,PCT_ACS09_5yr_B04001103
% West Indian (Except Hispanic Groups): U.s. Virgin Islander,PCT_ACS09_5yr_B04001104
% West Indian (Except Hispanic Groups): West Indian,PCT_ACS09_5yr_B04001105
% West Indian (Except Hispanic Groups): Other West Indian,PCT_ACS09_5yr_B04001106
% Yugoslavian,PCT_ACS09_5yr_B04001107
% Other Groups,PCT_ACS09_5yr_B04001108
% Unclassified or Not Reported,PCT_ACS09_5yr_B04001109
Total Population.9,ACS09_5yr_B04002001
Afghan.1,ACS09_5yr_B04002002
Albanian.1,ACS09_5yr_B04002003
Alsatian.1,ACS09_5yr_B04002004
American.1,ACS09_5yr_B04002005
Arab.1,ACS09_5yr_B04002006
Arab: Egyptian.1,ACS09_5yr_B04002007
Arab: Iraqi.1,ACS09_5yr_B04002008
Arab: Jordanian.1,ACS09_5yr_B04002009
Arab: Lebanese.1,ACS09_5yr_B04002010
Arab: Moroccan.1,ACS09_5yr_B04002011
Arab: Palestinian.1,ACS09_5yr_B04002012
Arab: Syrian.1,ACS09_5yr_B04002013
Arab: Arab.1,ACS09_5yr_B04002014
Arab: Other Arab.1,ACS09_5yr_B04002015
Armenian.1,ACS09_5yr_B04002016
Assyrian/Chaldean/Syriac.1,ACS09_5yr_B04002017
Australian.1,ACS09_5yr_B04002018
Austrian.1,ACS09_5yr_B04002019
Basque.1,ACS09_5yr_B04002020
Belgian.1,ACS09_5yr_B04002021
Brazilian.1,ACS09_5yr_B04002022
British.1,ACS09_5yr_B04002023
Bulgarian.1,ACS09_5yr_B04002024
Cajun.1,ACS09_5yr_B04002025
Canadian.1,ACS09_5yr_B04002026
Carpatho Rusyn.1,ACS09_5yr_B04002027
Celtic.1,ACS09_5yr_B04002028
Croatian.1,ACS09_5yr_B04002029
Cypriot.1,ACS09_5yr_B04002030
Czech.1,ACS09_5yr_B04002031
Czechoslovakian.1,ACS09_5yr_B04002032
Danish.1,ACS09_5yr_B04002033
Dutch.1,ACS09_5yr_B04002034
Eastern European.1,ACS09_5yr_B04002035
English.1,ACS09_5yr_B04002036
Estonian.1,ACS09_5yr_B04002037
European.1,ACS09_5yr_B04002038
Finnish.1,ACS09_5yr_B04002039
French (Except Basque).1,ACS09_5yr_B04002040
French Canadian.1,ACS09_5yr_B04002041
German.1,ACS09_5yr_B04002042
German Russian.1,ACS09_5yr_B04002043
Greek.1,ACS09_5yr_B04002044
Guyanese.1,ACS09_5yr_B04002045
Hungarian.1,ACS09_5yr_B04002046
Icelander.1,ACS09_5yr_B04002047
Iranian.1,ACS09_5yr_B04002048
Irish.1,ACS09_5yr_B04002049
Israeli.1,ACS09_5yr_B04002050
Italian.1,ACS09_5yr_B04002051
Latvian.1,ACS09_5yr_B04002052
Lithuanian.1,ACS09_5yr_B04002053
Luxemburger.1,ACS09_5yr_B04002054
Macedonian.1,ACS09_5yr_B04002055
Maltese.1,ACS09_5yr_B04002056
New Zealander.1,ACS09_5yr_B04002057
Northern European.1,ACS09_5yr_B04002058
Norwegian.1,ACS09_5yr_B04002059
Pennsylvania German.1,ACS09_5yr_B04002060
Polish.1,ACS09_5yr_B04002061
Portuguese.1,ACS09_5yr_B04002062
Romanian.1,ACS09_5yr_B04002063
Russian.1,ACS09_5yr_B04002064
Scandinavian.1,ACS09_5yr_B04002065
Scotch-Irish.1,ACS09_5yr_B04002066
Scottish.1,ACS09_5yr_B04002067
Serbian.1,ACS09_5yr_B04002068
Slavic.1,ACS09_5yr_B04002069
Slovak.1,ACS09_5yr_B04002070
Slovene.1,ACS09_5yr_B04002071
Soviet Union.1,ACS09_5yr_B04002072
Sub-Saharan African.1,ACS09_5yr_B04002073
Sub-Saharan African: Cape Verdean.1,ACS09_5yr_B04002074
Sub-Saharan African: Ethiopian.1,ACS09_5yr_B04002075
Sub-Saharan African: Ghanian.1,ACS09_5yr_B04002076
Sub-Saharan African: Kenyan.1,ACS09_5yr_B04002077
Sub-Saharan African: Liberian.1,ACS09_5yr_B04002078
Sub-Saharan African: Nigerian.1,ACS09_5yr_B04002079
Sub-Saharan African: Senegalese.1,ACS09_5yr_B04002080
Sub-Saharan African: Sierra Leonean.1,ACS09_5yr_B04002081
Sub-Saharan African: Somalian.1,ACS09_5yr_B04002082
Sub-Saharan African: South African.1,ACS09_5yr_B04002083
Sub-Saharan African: Sudanese.1,ACS09_5yr_B04002084
Sub-Saharan African: Ugandan.1,ACS09_5yr_B04002085
Sub-Saharan African: Zimbabwean.1,ACS09_5yr_B04002086
Sub-Saharan African: African.1,ACS09_5yr_B04002087
Sub-Saharan African: Other Sub-Saharan African.1,ACS09_5yr_B04002088
Swedish.1,ACS09_5yr_B04002089
Swiss.1,ACS09_5yr_B04002090
Turkish.1,ACS09_5yr_B04002091
Ukrainian.1,ACS09_5yr_B04002092
Welsh.1,ACS09_5yr_B04002093
West Indian (Except Hispanic Groups).1,ACS09_5yr_B04002094
West Indian (Except Hispanic Groups): Bahamian.1,ACS09_5yr_B04002095
West Indian (Except Hispanic Groups): Barbadian.1,ACS09_5yr_B04002096
West Indian (Except Hispanic Groups): Belizean.1,ACS09_5yr_B04002097
West Indian (Except Hispanic Groups): Bermudan.1,ACS09_5yr_B04002098
West Indian (Except Hispanic Groups): British West Indian.1,ACS09_5yr_B04002099
West Indian (Except Hispanic Groups): Dutch West Indian.1,ACS09_5yr_B04002100
West Indian (Except Hispanic Groups): Haitian.1,ACS09_5yr_B04002101
West Indian (Except Hispanic Groups): Jamaican.1,ACS09_5yr_B04002102
West Indian (Except Hispanic Groups): Trinidadian and Tobagonian.1,ACS09_5yr_B04002103
West Indian (Except Hispanic Groups): U.s. Virgin Islander.1,ACS09_5yr_B04002104
West Indian (Except Hispanic Groups): West Indian.1,ACS09_5yr_B04002105
West Indian (Except Hispanic Groups): Other West Indian.1,ACS09_5yr_B04002106
Yugoslavian.1,ACS09_5yr_B04002107
Other Groups.1,ACS09_5yr_B04002108
Unclassified or Not Reported.1,ACS09_5yr_B04002109
Std. Error: Total Population.9,ACS09_5yr_B04002001s
Std. Error: Afghan.1,ACS09_5yr_B04002002s
Std. Error: Albanian.1,ACS09_5yr_B04002003s
Std. Error: Alsatian.1,ACS09_5yr_B04002004s
Std. Error: American.1,ACS09_5yr_B04002005s
Std. Error: Arab.1,ACS09_5yr_B04002006s
Std. Error: Arab: Egyptian.1,ACS09_5yr_B04002007s
Std. Error: Arab: Iraqi.1,ACS09_5yr_B04002008s
Std. Error: Arab: Jordanian.1,ACS09_5yr_B04002009s
Std. Error: Arab: Lebanese.1,ACS09_5yr_B04002010s
Std. Error: Arab: Moroccan.1,ACS09_5yr_B04002011s
Std. Error: Arab: Palestinian.1,ACS09_5yr_B04002012s
Std. Error: Arab: Syrian.1,ACS09_5yr_B04002013s
Std. Error: Arab: Arab.1,ACS09_5yr_B04002014s
Std. Error: Arab: Other Arab.1,ACS09_5yr_B04002015s
Std. Error: Armenian.1,ACS09_5yr_B04002016s
Std. Error: Assyrian/Chaldean/Syriac.1,ACS09_5yr_B04002017s
Std. Error: Australian.1,ACS09_5yr_B04002018s
Std. Error: Austrian.1,ACS09_5yr_B04002019s
Std. Error: Basque.1,ACS09_5yr_B04002020s
Std. Error: Belgian.1,ACS09_5yr_B04002021s
Std. Error: Brazilian.1,ACS09_5yr_B04002022s
Std. Error: British.1,ACS09_5yr_B04002023s
Std. Error: Bulgarian.1,ACS09_5yr_B04002024s
Std. Error: Cajun.1,ACS09_5yr_B04002025s
Std. Error: Canadian.1,ACS09_5yr_B04002026s
Std. Error: Carpatho Rusyn.1,ACS09_5yr_B04002027s
Std. Error: Celtic.1,ACS09_5yr_B04002028s
Std. Error: Croatian.1,ACS09_5yr_B04002029s
Std. Error: Cypriot.1,ACS09_5yr_B04002030s
Std. Error: Czech.1,ACS09_5yr_B04002031s
Std. Error: Czechoslovakian.1,ACS09_5yr_B04002032s
Std. Error: Danish.1,ACS09_5yr_B04002033s
Std. Error: Dutch.1,ACS09_5yr_B04002034s
Std. Error: Eastern European.1,ACS09_5yr_B04002035s
Std. Error: English.1,ACS09_5yr_B04002036s
Std. Error: Estonian.1,ACS09_5yr_B04002037s
Std. Error: European.1,ACS09_5yr_B04002038s
Std. Error: Finnish.1,ACS09_5yr_B04002039s
Std. Error: French (Except Basque).1,ACS09_5yr_B04002040s
Std. Error: French Canadian.1,ACS09_5yr_B04002041s
Std. Error: German.1,ACS09_5yr_B04002042s
Std. Error: German Russian.1,ACS09_5yr_B04002043s
Std. Error: Greek.1,ACS09_5yr_B04002044s
Std. Error: Guyanese.1,ACS09_5yr_B04002045s
Std. Error: Hungarian.1,ACS09_5yr_B04002046s
Std. Error: Icelander.1,ACS09_5yr_B04002047s
Std. Error: Iranian.1,ACS09_5yr_B04002048s
Std. Error: Irish.1,ACS09_5yr_B04002049s
Std. Error: Israeli.1,ACS09_5yr_B04002050s
Std. Error: Italian.1,ACS09_5yr_B04002051s
Std. Error: Latvian.1,ACS09_5yr_B04002052s
Std. Error: Lithuanian.1,ACS09_5yr_B04002053s
Std. Error: Luxemburger.1,ACS09_5yr_B04002054s
Std. Error: Macedonian.1,ACS09_5yr_B04002055s
Std. Error: Maltese.1,ACS09_5yr_B04002056s
Std. Error: New Zealander.1,ACS09_5yr_B04002057s
Std. Error: Northern European.1,ACS09_5yr_B04002058s
Std. Error: Norwegian.1,ACS09_5yr_B04002059s
Std. Error: Pennsylvania German.1,ACS09_5yr_B04002060s
Std. Error: Polish.1,ACS09_5yr_B04002061s
Std. Error: Portuguese.1,ACS09_5yr_B04002062s
Std. Error: Romanian.1,ACS09_5yr_B04002063s
Std. Error: Russian.1,ACS09_5yr_B04002064s
Std. Error: Scandinavian.1,ACS09_5yr_B04002065s
Std. Error: Scotch-Irish.1,ACS09_5yr_B04002066s
Std. Error: Scottish.1,ACS09_5yr_B04002067s
Std. Error: Serbian.1,ACS09_5yr_B04002068s
Std. Error: Slavic.1,ACS09_5yr_B04002069s
Std. Error: Slovak.1,ACS09_5yr_B04002070s
Std. Error: Slovene.1,ACS09_5yr_B04002071s
Std. Error: Soviet Union.1,ACS09_5yr_B04002072s
Std. Error: Sub-Saharan African.1,ACS09_5yr_B04002073s
Std. Error: Sub-Saharan African: Cape Verdean.1,ACS09_5yr_B04002074s
Std. Error: Sub-Saharan African: Ethiopian.1,ACS09_5yr_B04002075s
Std. Error: Sub-Saharan African: Ghanian.1,ACS09_5yr_B04002076s
Std. Error: Sub-Saharan African: Kenyan.1,ACS09_5yr_B04002077s
Std. Error: Sub-Saharan African: Liberian.1,ACS09_5yr_B04002078s
Std. Error: Sub-Saharan African: Nigerian.1,ACS09_5yr_B04002079s
Std. Error: Sub-Saharan African: Senegalese.1,ACS09_5yr_B04002080s
Std. Error: Sub-Saharan African: Sierra Leonean.1,ACS09_5yr_B04002081s
Std. Error: Sub-Saharan African: Somalian.1,ACS09_5yr_B04002082s
Std. Error: Sub-Saharan African: South African.1,ACS09_5yr_B04002083s
Std. Error: Sub-Saharan African: Sudanese.1,ACS09_5yr_B04002084s
Std. Error: Sub-Saharan African: Ugandan.1,ACS09_5yr_B04002085s
Std. Error: Sub-Saharan African: Zimbabwean.1,ACS09_5yr_B04002086s
Std. Error: Sub-Saharan African: African.1,ACS09_5yr_B04002087s
Std. Error: Sub-Saharan African: Other Sub-Saharan African.1,ACS09_5yr_B04002088s
Std. Error: Swedish.1,ACS09_5yr_B04002089s
Std. Error: Swiss.1,ACS09_5yr_B04002090s
Std. Error: Turkish.1,ACS09_5yr_B04002091s
Std. Error: Ukrainian.1,ACS09_5yr_B04002092s
Std. Error: Welsh.1,ACS09_5yr_B04002093s
Std. Error: West Indian (Except Hispanic Groups).1,ACS09_5yr_B04002094s
Std. Error: West Indian (Except Hispanic Groups): Bahamian.1,ACS09_5yr_B04002095s
Std. Error: West Indian (Except Hispanic Groups): Barbadian.1,ACS09_5yr_B04002096s
Std. Error: West Indian (Except Hispanic Groups): Belizean.1,ACS09_5yr_B04002097s
Std. Error: West Indian (Except Hispanic Groups): Bermudan.1,ACS09_5yr_B04002098s
Std. Error: West Indian (Except Hispanic Groups): British West Indian.1,ACS09_5yr_B04002099s
Std. Error: West Indian (Except Hispanic Groups): Dutch West Indian.1,ACS09_5yr_B04002100s
Std. Error: West Indian (Except Hispanic Groups): Haitian.1,ACS09_5yr_B04002101s
Std. Error: West Indian (Except Hispanic Groups): Jamaican.1,ACS09_5yr_B04002102s
Std. Error: West Indian (Except Hispanic Groups): Trinidadian and Tobagonian.1,ACS09_5yr_B04002103s
Std. Error: West Indian (Except Hispanic Groups): U.s. Virgin Islander.1,ACS09_5yr_B04002104s
Std. Error: West Indian (Except Hispanic Groups): West Indian.1,ACS09_5yr_B04002105s
Std. Error: West Indian (Except Hispanic Groups): Other West Indian.1,ACS09_5yr_B04002106s
Std. Error: Yugoslavian.1,ACS09_5yr_B04002107s
Std. Error: Other Groups.1,ACS09_5yr_B04002108s
Std. Error: Unclassified or Not Reported.1,ACS09_5yr_B04002109s
% Afghan.1,PCT_ACS09_5yr_B04002002
% Albanian.1,PCT_ACS09_5yr_B04002003
% Alsatian.1,PCT_ACS09_5yr_B04002004
% American.1,PCT_ACS09_5yr_B04002005
% Arab.1,PCT_ACS09_5yr_B04002006
% Arab: Egyptian.1,PCT_ACS09_5yr_B04002007
% Arab: Iraqi.1,PCT_ACS09_5yr_B04002008
% Arab: Jordanian.1,PCT_ACS09_5yr_B04002009
% Arab: Lebanese.1,PCT_ACS09_5yr_B04002010
% Arab: Moroccan.1,PCT_ACS09_5yr_B04002011
% Arab: Palestinian.1,PCT_ACS09_5yr_B04002012
% Arab: Syrian.1,PCT_ACS09_5yr_B04002013
% Arab: Arab.1,PCT_ACS09_5yr_B04002014
% Arab: Other Arab.1,PCT_ACS09_5yr_B04002015
% Armenian.1,PCT_ACS09_5yr_B04002016
% Assyrian/Chaldean/Syriac.1,PCT_ACS09_5yr_B04002017
% Australian.1,PCT_ACS09_5yr_B04002018
% Austrian.1,PCT_ACS09_5yr_B04002019
% Basque.1,PCT_ACS09_5yr_B04002020
% Belgian.1,PCT_ACS09_5yr_B04002021
% Brazilian.1,PCT_ACS09_5yr_B04002022
% British.1,PCT_ACS09_5yr_B04002023
% Bulgarian.1,PCT_ACS09_5yr_B04002024
% Cajun.1,PCT_ACS09_5yr_B04002025
% Canadian.1,PCT_ACS09_5yr_B04002026
% Carpatho Rusyn.1,PCT_ACS09_5yr_B04002027
% Celtic.1,PCT_ACS09_5yr_B04002028
% Croatian.1,PCT_ACS09_5yr_B04002029
% Cypriot.1,PCT_ACS09_5yr_B04002030
% Czech.1,PCT_ACS09_5yr_B04002031
% Czechoslovakian.1,PCT_ACS09_5yr_B04002032
% Danish.1,PCT_ACS09_5yr_B04002033
% Dutch.1,PCT_ACS09_5yr_B04002034
% Eastern European.1,PCT_ACS09_5yr_B04002035
% English.1,PCT_ACS09_5yr_B04002036
% Estonian.1,PCT_ACS09_5yr_B04002037
% European.1,PCT_ACS09_5yr_B04002038
% Finnish.1,PCT_ACS09_5yr_B04002039
% French (Except Basque).1,PCT_ACS09_5yr_B04002040
% French Canadian.1,PCT_ACS09_5yr_B04002041
% German.1,PCT_ACS09_5yr_B04002042
% German Russian.1,PCT_ACS09_5yr_B04002043
% Greek.1,PCT_ACS09_5yr_B04002044
% Guyanese.1,PCT_ACS09_5yr_B04002045
% Hungarian.1,PCT_ACS09_5yr_B04002046
% Icelander.1,PCT_ACS09_5yr_B04002047
% Iranian.1,PCT_ACS09_5yr_B04002048
% Irish.1,PCT_ACS09_5yr_B04002049
% Israeli.1,PCT_ACS09_5yr_B04002050
% Italian.1,PCT_ACS09_5yr_B04002051
% Latvian.1,PCT_ACS09_5yr_B04002052
% Lithuanian.1,PCT_ACS09_5yr_B04002053
% Luxemburger.1,PCT_ACS09_5yr_B04002054
% Macedonian.1,PCT_ACS09_5yr_B04002055
% Maltese.1,PCT_ACS09_5yr_B04002056
% New Zealander.1,PCT_ACS09_5yr_B04002057
% Northern European.1,PCT_ACS09_5yr_B04002058
% Norwegian.1,PCT_ACS09_5yr_B04002059
% Pennsylvania German.1,PCT_ACS09_5yr_B04002060
% Polish.1,PCT_ACS09_5yr_B04002061
% Portuguese.1,PCT_ACS09_5yr_B04002062
% Romanian.1,PCT_ACS09_5yr_B04002063
% Russian.1,PCT_ACS09_5yr_B04002064
% Scandinavian.1,PCT_ACS09_5yr_B04002065
% Scotch-Irish.1,PCT_ACS09_5yr_B04002066
% Scottish.1,PCT_ACS09_5yr_B04002067
% Serbian.1,PCT_ACS09_5yr_B04002068
% Slavic.1,PCT_ACS09_5yr_B04002069
% Slovak.1,PCT_ACS09_5yr_B04002070
% Slovene.1,PCT_ACS09_5yr_B04002071
% Soviet Union.1,PCT_ACS09_5yr_B04002072
% Sub-Saharan African.1,PCT_ACS09_5yr_B04002073
% Sub-Saharan African: Cape Verdean.1,PCT_ACS09_5yr_B04002074
% Sub-Saharan African: Ethiopian.1,PCT_ACS09_5yr_B04002075
% Sub-Saharan African: Ghanian.1,PCT_ACS09_5yr_B04002076
% Sub-Saharan African: Kenyan.1,PCT_ACS09_5yr_B04002077
% Sub-Saharan African: Liberian.1,PCT_ACS09_5yr_B04002078
% Sub-Saharan African: Nigerian.1,PCT_ACS09_5yr_B04002079
% Sub-Saharan African: Senegalese.1,PCT_ACS09_5yr_B04002080
% Sub-Saharan African: Sierra Leonean.1,PCT_ACS09_5yr_B04002081
% Sub-Saharan African: Somalian.1,PCT_ACS09_5yr_B04002082
% Sub-Saharan African: South African.1,PCT_ACS09_5yr_B04002083
% Sub-Saharan African: Sudanese.1,PCT_ACS09_5yr_B04002084
% Sub-Saharan African: Ugandan.1,PCT_ACS09_5yr_B04002085
% Sub-Saharan African: Zimbabwean.1,PCT_ACS09_5yr_B04002086
% Sub-Saharan African: African.1,PCT_ACS09_5yr_B04002087
% Sub-Saharan African: Other Sub-Saharan African.1,PCT_ACS09_5yr_B04002088
% Swedish.1,PCT_ACS09_5yr_B04002089
% Swiss.1,PCT_ACS09_5yr_B04002090
% Turkish.1,PCT_ACS09_5yr_B04002091
% Ukrainian.1,PCT_ACS09_5yr_B04002092
% Welsh.1,PCT_ACS09_5yr_B04002093
% West Indian (Except Hispanic Groups).1,PCT_ACS09_5yr_B04002094
% West Indian (Except Hispanic Groups): Bahamian.1,PCT_ACS09_5yr_B04002095
% West Indian (Except Hispanic Groups): Barbadian.1,PCT_ACS09_5yr_B04002096
% West Indian (Except Hispanic Groups): Belizean.1,PCT_ACS09_5yr_B04002097
% West Indian (Except Hispanic Groups): Bermudan.1,PCT_ACS09_5yr_B04002098
% West Indian (Except Hispanic Groups): British West Indian.1,PCT_ACS09_5yr_B04002099
% West Indian (Except Hispanic Groups): Dutch West Indian.1,PCT_ACS09_5yr_B04002100
% West Indian (Except Hispanic Groups): Haitian.1,PCT_ACS09_5yr_B04002101
% West Indian (Except Hispanic Groups): Jamaican.1,PCT_ACS09_5yr_B04002102
% West Indian (Except Hispanic Groups): Trinidadian and Tobagonian.1,PCT_ACS09_5yr_B04002103
% West Indian (Except Hispanic Groups): U.s. Virgin Islander.1,PCT_ACS09_5yr_B04002104
% West Indian (Except Hispanic Groups): West Indian.1,PCT_ACS09_5yr_B04002105
% West Indian (Except Hispanic Groups): Other West Indian.1,PCT_ACS09_5yr_B04002106
% Yugoslavian.1,PCT_ACS09_5yr_B04002107
% Other Groups.1,PCT_ACS09_5yr_B04002108
% Unclassified or Not Reported.1,PCT_ACS09_5yr_B04002109
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported,ACS09_5yr_B04003001
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Afghan,ACS09_5yr_B04003002
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Albanian,ACS09_5yr_B04003003
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Alsatian,ACS09_5yr_B04003004
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: American,ACS09_5yr_B04003005
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab,ACS09_5yr_B04003006
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Egyptian,ACS09_5yr_B04003007
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Iraqi,ACS09_5yr_B04003008
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Jordanian,ACS09_5yr_B04003009
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Lebanese,ACS09_5yr_B04003010
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Moroccan,ACS09_5yr_B04003011
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Palestinian,ACS09_5yr_B04003012
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Syrian,ACS09_5yr_B04003013
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Arab,ACS09_5yr_B04003014
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Arab: Other Arab,ACS09_5yr_B04003015
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Armenian,ACS09_5yr_B04003016
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Assyrian/Chaldean/Syriac,ACS09_5yr_B04003017
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Australian,ACS09_5yr_B04003018
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Austrian,ACS09_5yr_B04003019
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Basque,ACS09_5yr_B04003020
Total Ancestry Categories Tallied for People with One or More Ancestry Categories Reported: Belgian,ACS09_5yr_B04003021
